"","dataset","par","Aa","Ad","Ca","Mea","Med","AaAa","AaAd","AaCa","AdAd","AdCa","Xa","Xd","AaXa","AaXd","AdXa","AdXd","XaXa","XaXd","XdXd","XaCa","XdCa","Ya","AaYa","AdYa","XaYa","YaCa"
"1","ban.inf.csv","Model Weighted Average","-7.7695109353313","-0.0844709810844548","1.20427916308797","2.10488459574275","1.19643599409242","-16.7623978552438","-10.2291648792371","14.3887722460483","-1.13606230222556","2.17950677795184",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2","ban.inf.csv","Unconditional Standard Error","6.06506035162405","2.89467752349666","2.00819169975359","3.38119746980376","2.26517676236785","9.05595778413721","14.1232424856437","6.22710363703972","2.5520651934622","3.69251791726678",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3","ban.inf.csv","vi","0.70760588284561","0.161029114096283","0.364952139305221","0.328172158915789","0.212223540610208","0.815463547322413","0.402479785399421","0.889714547271431","0.140434087279629","0.382508792252532",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4","ban.osa.csv","Model Weighted Average","-2.9763243254711","1.86443697652905","-0.214973393709827","2.15581257721202","-4.63775327435692","-22.2113050151504","-4.48600157979091","0.108529425812933","-27.2261928530738","2.37215740205638",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5","ban.osa.csv","Unconditional Standard Error","3.75086963871358","7.67537092438558","0.614879005840181","2.64821591545175","3.58396840866743","7.57818839842619","6.4520693159014","0.394408907616961","8.00040664520474","2.81741915697549",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6","ban.osa.csv","vi","0.455036016687246","0.18738409925105","0.16497733088432","0.459560545960011","0.709657868616465","0.917524095090236","0.378630731321091","0.079896499842198","0.943142096955205","0.486536222425899",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7","ban.sq.csv","Model Weighted Average","-0.0686302385383411","-181.627695110581","0.0146770796854231","0.0374161597200874","-16.6651717510738","-38.9410841721351","-0.236264891026887","0.0236786270056349","158.1176666971","-1.54172318653514",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8","ban.sq.csv","Unconditional Standard Error","0.245853618819307","35.3704754404257","0.417230151066919","0.207517605167059","3.71012210532086","14.9792100928776","0.734500561257643","0.235872916322737","23.4314714574618","2.46070388114932",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9","ban.sq.csv","vi","0.0688272523105024","0.999438446137374","0.140770329126742","0.0735587274328079","0.991878355793892","0.928770628921096","0.0732672235204621","0.0632779486769768","0.999808693793442","0.321332100608497",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10","bh.sq.csv","Model Weighted Average","4.73656249332674","-123.272352125426","-4.42351928190432","-0.831746394107044","0.0588260236978314","-4.10974784811755","61.3126898808759","-0.0051872244605084","131.253904394873","-2.31485258814455",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11","bh.sq.csv","Unconditional Standard Error","6.3880344007591","23.0854117158463","4.43319437711361","1.62405980856557","0.225994397701969","7.82088406472392","13.1503539336162","0.196854189424024","18.4675421867739","7.84215620941841",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12","bh.sq.csv","vi","0.414097525214949","0.999396641908302","0.568843932042069","0.159490936326881","0.0564404268916127","0.197194058511547","0.974748814218714","0.0548400471405462","0.99997732918479","0.554494824973561",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13","biomassLCA.csv","Model Weighted Average","-0.382468729206131","19.1706236939001",NA,NA,NA,"-19.9453025826878","-2.32075323766762",NA,"38.0621397892283",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14","biomassLCA.csv","Unconditional Standard Error","1.04751937575982","32.2519243876003",NA,NA,NA,"26.8037735016275","5.77275236877164",NA,"64.2284281784727",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15","biomassLCA.csv","vi","0.0978965120291935","0.326107463538702",NA,NA,NA,"0.424940672678004","0.109210085389428",NA,"0.324510321355349",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16","chloroLCA.csv","Model Weighted Average","-3.75116859244697","0.0277233895767013",NA,NA,NA,"0.146290522853759","1.78439336301417",NA,"-0.0250276915424755",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17","chloroLCA.csv","Unconditional Standard Error","1.95553745328155","0.425524131516342",NA,NA,NA,"0.49142527802298","3.40695459063486",NA,"0.944312875495638",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18","chloroLCA.csv","vi","0.873954522799374","0.102948572972307",NA,NA,NA,"0.133304272336736","0.258704323042068",NA,"0.102943654393257",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19","col.ban.csv","Model Weighted Average","-18.2722661311298","6.08215041672575","-0.106413321312477","10.267712180184","-10.869506370113","-15.6685170681872","24.6668770832132","0.0227221370231075","-2.19798098165999","0.20840042824478",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20","col.ban.csv","Unconditional Standard Error","6.65688512600845","10.7339338428756","0.319400440954755","3.17629728411912","3.80340256719081","8.50939249143117","14.4656236416827","0.249103909422248","5.19226926211901","0.788288988754834",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21","col.ban.csv","vi","0.911492161854333","0.2241472713604","0.074226877705301","0.923099792030329","0.907893765437612","0.789046561139431","0.792395781190867","0.0593137157747392","0.139418323705975","0.101588720865717",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
