"x"
7
11
3
7
1
2
5
8
8
1
3
7
4
2
6
1
4
11
8
7
297
4
3
2
4
13
6
14
7
13
1
1
4
8
25
8
2
2
3
9
1
9
5
8
9
11
11
4
6
7
3
8
1
4
1
9
7
14
7
13
4
5
9
8
1
8
4
6
8
8
8
8
6
8
8
2
10
8
8
9
9
10
9
11
7
2
9
9
10
9
6
3
5
43
8
8
360
9
363
961
8
4
6
32
14
6
25
20
28
8
3
2
8
1
10
12
12
11
11
5
4
9
9
8
7
9
3
16
15
16
14
16
16
14
14
8
1
5
2
9
8
5
3
5
5
4
3
5
4
3
1
4
2
2
40
4
5
4
8
9
43
3
1
3
6
5
4
184
506
11
102
28
479
33
171
30
5
32
133
38
1700
12
2
31
1357
3
20
426
14
97
71
122
11
96
71
16
17
81
80
76
35
21
17
11
482
95
165
94
844
174
114
1
7
16
125
4
1
4
4
4
4
4
4
4
4
8
7
8
8
4
5
4
4
1
2
1
32
9
367
8
8
8
8
8
8
9
8
8
8
8
8
8
9
8
8
8
8
8
1
9
8
8
8
8
8
8
8
14
4
5
2
4
2
1
4
2
2
9
6
2
6
4
4
6
1
4
8
9
4
4
2
4
4
1
2
1
6
1
4
3
3
4
1
3
5
3
5
6
5
292
3
26
281
204
57
176
117
236
198
146
209
317
3
194
226
52
230
98
98
188
257
199
264
6
5
3
9
5
6
2
3
5
3
4
2
3
2
57
92
81
60
64
32
74
88
73
57
42
276
164
147
288
47
252
287
210
330
284
361
9
7
10
6
6
1
5
1
10
1
10
8
2
1
8
4
4
3
4
3
9
4
4
4
9
8
8
5
4
9
8
8
6
9
8
9
8
8
8
9
4
8
2
3
4
6
3
6
2
5
5
10
5
11
1
4
2
17
10
11
8
10
5
12
8
7
8
7
8
8
7
3
8
3
1
8
7
4
9
8
8
9
10
3
5
6
8
9
9
2
10
8
8
1
9
6
6
9
7
4
9
8
9
3
6
6
8
1
4
