cross,mean,SE,sex,environ,sire,dam
P1,209,0.001,U,1,,
P2,161,0.001,U,1,,
F1,242,0.001,U,1,,
F2,197,0.001,U,1,,
BC1,190,0.001,U,1,3,1
BC2,184,0.001,U,1,2,3
